id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
5215,"No need to bring COVID-19 or the flu with you this year when you’re trick-or-treating in #Denver!  

Stay home &amp; take a test if you’re feeling sick or have symptoms. Learn more about testing at https://t.co/EIewryIsSP  #COVID19 #PublicHealth #Flu #iVax2Protect https://t.co/W32ciG50h3",https://x.com/CityofDenver/status/1851625196983103743,tweet,City and County of Denver,@CityofDenver,"Denver, CO",,"#Denver,#COVID19,#PublicHealth,#Flu,#iVax2Protect",5,0,3,4,644,0,2024-10-30 07:00:23,https://pbs.twimg.com/media/GbJLSW6WEAATlts.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5216,"make sure y’all are staying hydrated and taking care of your immune systems during this weather change. that “walking pneumonia” is going around and is currently on my ass. 

if you’re feeling sick…ask for a chest x-ray along with testing for flu, strep, and covid.",https://x.com/Only1Slym/status/1851600505014800727,tweet,mitri.,@Only1Slym,"Many, LA - Dallas, TX",,,1,0,0,1,131,0,2024-10-30 05:22:16,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5217,I'm feeling sick and I ain't got the flu...😕,https://x.com/UnkwnNae/status/1851480174316880003,tweet,𝐍𝐀𝐄♥︎,@UnkwnNae,"Detroit, MI",,,0,0,0,1,52,0,2024-10-29 21:24:07,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5218,Im feeling sick and I aint got the flu girl I’m missing youuuuuu,https://x.com/The0riginalp/status/1851449020700336517,tweet,Nuskie 😈,@The0riginalp,"Houston, TX",,,0,0,0,1,96,0,2024-10-29 19:20:19,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5219,I’m feeling sick and I ain’t got the flu😪,https://x.com/icanJessbme/status/1851402067690025422,tweet,Jess B.🦋,@icanJessbme,,,,1,0,0,0,86,0,2024-10-29 16:13:44,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5220,"I’m feeling sick and i aine got the flu, boy im missin yoooouuuu 🕺🏾",https://x.com/niggasian_/status/1851382978586558643,tweet,OSAMA. 💣,@niggasian_,your father’s home,,,0,0,0,0,42,0,2024-10-29 14:57:53,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5221,@wafferzzz @alien_on_earth5 I am doing good except mausam badal rha ha I kept getting fever and flu although mene specifically pichla poora hafta thanda paani chora and I was not only skipping bad foods but I was eating super super healthy ones pr still got sick. I am feeling better today,https://x.com/emanicebee245/status/1851370198210625870,tweet,Emanicebee🧈$♡💙,@emanicebee245,In hybe's cupboard,"@wafferzzz,@alien_on_earth5",,3,0,0,0,25,0,2024-10-29 14:07:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5222,"If you're feeling sick this flu season, make sure you use the best practices to keep yourself &amp; others safe!

First, stay home &amp; rest! You need time to fight off &amp; recover from an infection. Plus, it keeps you from getting others sick.

Check the graphic for more good practices! https://t.co/bv6NIrPAc2",https://x.com/CowleyHealth/status/1851353310227214425,tweet,Cowley County Health,@CowleyHealth,"Cowley County, Kansas",,,0,0,0,0,8,0,2024-10-29 13:00:00,https://pbs.twimg.com/media/GaLsWG_XcAANSt-.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5223,"@tenndergast @subboy777 And that he is there because his ""cough"" and ""feeling sick"". So what else would they be sticking him with? Either covid or flu shot and obviously logic says covid shot since this occurred at the height of covid.",https://x.com/politicat_1/status/1851336035369685019,tweet,꧁🅿🅾🅻🅸🆃🅸🅲🅰🆃꧂,@politicat_1,Hyperborea,"@tenndergast,@subboy777",,1,0,0,1,18,0,2024-10-29 11:51:21,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5224,This flu shot got me feeling sick asf I’m annoying like fuck,https://x.com/nonchalantass_/status/1851292892045652095,tweet,Humble Beast🦍🦍,@nonchalantass_,"Cleveland, OH",,,0,0,0,0,25,0,2024-10-29 08:59:55,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5225,"@LateStagePlanet I work in pharma as well and can confirm. Our company has awarded Prof. Iwasaki 2 million € for her research on LongCovid, but please, folks, come to work sick if you are not feeling too unwell, and by the way, we are only offering you flu shots.",https://x.com/freshesGewoelle/status/1851263828568268831,tweet,UnbekanntesTier,@freshesGewoelle,,@LateStagePlanet,,1,0,0,1,12,0,2024-10-29 07:04:26,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5226,I think I'm getting sick... Middle of the day yesterday I started feeling like my head was getting stuffy and fever-like and this morning I'm having difficulty breathing. Sounds like it's that time of year again for me to get that seasonal flu and for me to quarantine in my room. https://t.co/2DUfrSrXGU,https://x.com/Vtuber_Zenno_o/status/1851209126715506944,tweet,Zennō🐉🐺,@Vtuber_Zenno_o,@zennovt.bsky.social,,,2,1,0,2,204,0,2024-10-29 03:27:04,https://pbs.twimg.com/tweet_video_thumb/GbDQ4zlXwAAql85.jpg,https://video.twimg.com/tweet_video/GbDQ4zlXwAAql85.mp4,combined_dataset.csv,2024-11-01 16:35:38.823617
5227,I took that flu shot that shit got me feeling sick as hell,https://x.com/blAkE_sumNicE/status/1851155966705754308,tweet,iAMSnoop 7.27 ♌️,@blAkE_sumNicE,,,,0,0,0,0,52,0,2024-10-28 23:55:49,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5228,"For tonight's gourmet treat, I had this with grilled cheese and a Sprite. 😋 This is my go-to meal if I'm feeling sick 🤒 with a cold or flu. 🤧 But I'm not sick. I feel pretty good! 😃 I just felt like having this! 😁 #TimsSoupAndSandwichDinner https://t.co/0Cw3EQeyvM",https://x.com/Twm1958/status/1851059974090199474,tweet,Tim 🇺🇸🇺🇦,@Twm1958,,,#TimsSoupAndSandwichDinner,31,1,8,183,995,2,2024-10-28 17:34:23,https://pbs.twimg.com/media/GbBJPK4XcAE6iox.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5229,Now when I get sick(cold or flu) I just get terrible diarrhea and general feeling of fatigue and it lasts a week. Basically I can’t digest anything :(,https://x.com/DachshundObese/status/1851044172653867071,tweet,Frank,@DachshundObese,,,,0,0,0,0,15,0,2024-10-28 16:31:36,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5230,"hey everyone ~ i caught a really bad flu and i’m feeling really sick Σ( ´д `〣; ) i’ll still be working and replying to dms, but please be patient with me ♡",https://x.com/nekomimiyu/status/1850926270856544605,tweet,mii 𓂃♡,@nekomimiyu,꒰ ✎ ｡｡ commissions open ♡ ꒱,,,2,1,0,21,5013,0,2024-10-28 08:43:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5231,"Back story coworker came into work sick.  Assured anyone it wasn't coof he tested negative.  3 days later I start feeling it.  Tell him yeah it's wasn't covid you had the fucking flu 

Start the black elderberry stuff.... Went to bed with muscle pains.... Woke up I was better except for throat... It was backed with heavy pheglm.... 2 days of just hacking lung butter didn't miss work.",https://x.com/ChlamyC/status/1850901535519330468,tweet,ChlamyC,@ChlamyC,,@KunoruSenpai,,1,0,0,1,8,0,2024-10-28 07:04:48,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5232,"#GoodMorning. Had 2 out of 3 grandkids over last night hoping they wouldn't get the flu from my son's family. Didn't work. Our 9-year-old-granddaughter woke us up at 3 feeling sick. She's watching ""Back to the Future"" now. Yes, I'm up. https://t.co/cCORopZwIW",https://x.com/jamespyles/status/1850854434403959124,tweet,James Pyles,@jamespyles,"Near Boise, ID",,#GoodMorning,0,0,0,2,23,0,2024-10-28 03:57:39,https://pbs.twimg.com/media/Ga-OBuKbYAA3vDv.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5233,@BarstoolBigCat Doesn’t Caleb look sick? Whenever they show him on the sideline he looks like he is about to puke and has a fever. Has to be the reason our guy is playing the way he is. I have a feeling he’s about to have a Jordan “Flu Game” 4th quarter.,https://x.com/CalculatedChip/status/1850671159433363502,tweet,Chip,@CalculatedChip,,@BarstoolBigCat,,0,0,0,0,29,0,2024-10-27 15:49:22,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5234,"@KateSullivanDC @KyleClark That feeling you get when you have the flu and you think, oh no, I’m going to be sick. Nauseating. Worse, hearbreaking - what a terrible way to talk about people.",https://x.com/SullyBorden/status/1850671019654267241,tweet,Andrea Borden,@SullyBorden,,"@KateSullivanDC,@KyleClark",,0,0,0,0,18,0,2024-10-27 15:48:49,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5235,@rickcarufel @FrancisOConnel9 I was at Grocery Outlet the other day and was in the line of one of the Clerks I’m friendly with and he had just returned to work after 2 1/2 weeks. He got the dual Covid/Flu shots and was bed ridden for 8 days. Said he had never been so sick in his life. Still not feeling 100%,https://x.com/DAWMtShasta/status/1850617191428964831,tweet,David Willson,@DAWMtShasta,"Mount Shasta, CA","@rickcarufel,@FrancisOConnel9",,0,0,0,1,26,0,2024-10-27 12:14:55,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5236,"@hrtnotboobs baby &lt;3 maybe it wasn’t the food if you’re still feeling sick, maybe go see a doctor maybe you have the flu",https://x.com/iswmnoa/status/1850616165569093661,tweet,🪐,@iswmnoa,,@hrtnotboobs,,1,0,0,1,26,0,2024-10-27 12:10:51,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5237,i’m feeling sick and i ain’t got the flu,https://x.com/prettyygirll101/status/1850559041749062020,tweet,princess.,@prettyygirll101,,,,0,0,0,0,73,0,2024-10-27 08:23:51,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5238,"Feeling sick? Signs of the flu can be a fever, cough, sore throat, runny nose, body aches, headache, chills, and fatigue. Learn more about flu symptoms at https://t.co/OD1j8dLgJM https://t.co/wdoQxVaOBu",https://x.com/PAHandW/status/1850538050893312485,tweet,PA Health & Wellness,@PAHandW,"Camp Hill, PA",,,0,0,1,1,33,1,2024-10-27 07:00:27,https://pbs.twimg.com/media/Ga5ujLLW4AABovV.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5239,@GalNyokabi I have been feeling sick with a flu and headache.,https://x.com/dgichuru/status/1850534218897760585,tweet,Gichuru,@dgichuru,Kenya,@GalNyokabi,,1,0,0,0,25,0,2024-10-27 06:45:13,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5240,I miss my boooooooo😭😭😭😭😭😭 I’m feeling sick &amp; I ain’t got the flu yall😩,https://x.com/Tamiaa_B98/status/1850466971428536762,tweet,Mia💋,@Tamiaa_B98,,,,0,0,0,0,8,0,2024-10-27 02:18:00,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5241,I got my covid and flu shot yesterday and for the past couple hours I’ve been feeling the effects 😔😔 I’m feeling sick without actually being sick and in the anniversary of AW2 of all things 😭,https://x.com/WakesStudy/status/1850465540780740739,tweet,Herald of Darkness 🔦📷,@WakesStudy,"Room 666, Oceanview Hotel",,,5,0,0,13,359,0,2024-10-27 02:12:19,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5242,"@kariwhan13 I've had them both separately. Neither one made me sick. But getting them together last year I had quite a bad reaction. I felt terrible for a day, like I had the flu, fever, headache, muscle aches.  I hope you're feeling better soon.",https://x.com/lilycatsmum/status/1850397712560292249,tweet,Eléna🇨🇦🐱🎹🦋,@lilycatsmum,"Victoria, British Columbia",@kariwhan13,,1,0,0,1,21,0,2024-10-26 21:42:48,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5243,@Artist_Angie I hope you are feeling better! I was very sick last week with the stomach flu. Couldn’t even keep water down for 3 days. 💗💗,https://x.com/nancyanne331/status/1850380550089134336,tweet,Nancy Anne,@nancyanne331,,@Artist_Angie,,0,0,0,0,21,0,2024-10-26 20:34:36,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5244,"Tis the season for RSV (Respiratory Syncytial Virus)!👻
Help prevent the spread of RSV, flu, and other respiratory viruses by:
🤒Staying home if you're feeling sick
😷Consider wearing a mask in crowded areas if you are sick
🧼Wash your hands regularly
🤧Cover your cough or sneeze https://t.co/t7ltd5P9QT",https://x.com/KCPublicHealth/status/1850341845890437399,tweet,Kern Public Health,@KCPublicHealth,Kern County,,,0,0,0,0,126,0,2024-10-26 18:00:48,https://pbs.twimg.com/ext_tw_video_thumb/1850341778143981568/pu/img/3VBdbY389XyG_SCa.jpg,https://video.twimg.com/ext_tw_video/1850341778143981568/pu/vid/avc1/720x1280/EjUPkPpDUa39hxC1.mp4?tag=12,combined_dataset.csv,2024-11-01 16:35:38.823617
5245,@SelfMadeMastery Lol I’m feeling sick today I need to stay in bed. Man flu.,https://x.com/RudyTechEvo/status/1850333400256962958,tweet,Rudy,@RudyTechEvo,"Auckland, New Zealand",@SelfMadeMastery,,0,0,0,1,56,0,2024-10-26 17:27:14,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5246,Feeling sick with the flu but the Gophs are making me a feel a little better at least! #SkiUMah,https://x.com/sampete6801/status/1850302448335745529,tweet,Sam Peterson,@sampete6801,,,#SkiUMah,0,0,0,0,26,0,2024-10-26 15:24:15,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5247,"@chapman_p7879 A lot better after 4 weeks sick, first they said it was covid and then after feeling better I came down what they call the flu type B. A wild road back to back. But now I can walk without running out of breath.",https://x.com/TheIronHorse7/status/1850270742149214335,tweet,Eddie,@TheIronHorse7,"North Carolina, USA",@chapman_p7879,,1,0,0,1,9,0,2024-10-26 13:18:15,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5248,"@Stellitart Awww poor thing! You know the best thing for when you have the flu right? 
Some sick @$$ chains and a couple of big ol $GLOCK s
Thank me when you’re feeling better ☺️
@GlockchainSol https://t.co/nlx9PSXU5B",https://x.com/EveryBibi/status/1850263229341319262,tweet,Bibi,@EveryBibi,,"@Stellitart,@GlockchainSol",,0,0,0,0,8,0,2024-10-26 12:48:24,https://pbs.twimg.com/media/Ga10l7RaMAAow2v.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5249,Peyton &amp;  I went to the farmers market today got all set up started really doing well… I started feeling so sick so I think I have the flu ..I’m laying in bed and I’m so bummed because we are really trying to make money to help those five families in need #autism #awesomism https://t.co/Ia7SYUhGRQ,https://x.com/AwesomismMom/status/1850248569246085180,tweet,AwesomismMom,@AwesomismMom,USA,,"#autism,#awesomism",1,0,3,5,294,0,2024-10-26 11:50:09,https://pbs.twimg.com/ext_tw_video_thumb/1850248477189578752/pu/img/YyCFDG4sA9LpxE2y.jpg,https://video.twimg.com/ext_tw_video/1850248477189578752/pu/vid/avc1/720x1280/WtODI2Y1dTJXnfJa.mp4?tag=12,combined_dataset.csv,2024-11-01 16:35:38.823617
5250,"Don’t worry, Zahabia will be back to feeling better soon—but can we say the same for your organization?

Test your security before it 'falls sick' 👉🏻 https://t.co/Hj2QtmOcMt

Day 26/31 of #CybersecurityAwarenessMonth: Even enterprises can catch the 'flu' ft. @zahabiasqrx https://t.co/HMxy4PybYT",https://x.com/getsquarex/status/1850200561036960189,tweet,SquareX,@getsquarex,Interwebs,@zahabiasqrx,#CybersecurityAwarenessMonth,0,0,0,0,44,0,2024-10-26 08:39:23,https://pbs.twimg.com/ext_tw_video_thumb/1850200486554779648/pu/img/2NFi_peVY1Pqmzkv.jpg,https://video.twimg.com/ext_tw_video/1850200486554779648/pu/vid/avc1/720x1280/OF_3dKp9RgQzIEIu.mp4?tag=12,combined_dataset.csv,2024-11-01 16:35:38.823617
5251,i’m feeling sick and I ain’t got the flu,https://x.com/_iiiaaaj/status/1850044885036040255,tweet,Jaaaiii_,@_iiiaaaj,,,,1,0,0,0,121,0,2024-10-25 22:20:47,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5252,i’m feeling sick and i ain got the flu #immissingyouuuuu 💔,https://x.com/lailacymonee/status/1850035791797383593,tweet,the pretty princess,@lailacymonee,atl,,#immissingyouuuuu,0,0,0,0,53,0,2024-10-25 21:44:39,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5253,"If you are not feeling 100%,
If you feel a bit flat,
If you have been tired or sick,
If you have been battling the flu,
If you have had bad allergies,

It might be time for a reboot. https://t.co/thuRpTGX3w",https://x.com/MichelleT_Jones/status/1849969393427497134,tweet,Michelle Jones,@MichelleT_Jones,"Jakarta Selatan, DKI Jakarta",,,1,0,0,0,6,0,2024-10-25 17:20:48,"https://pbs.twimg.com/media/GaxpW8hW0AA-Vuo.jpg,https://pbs.twimg.com/media/GaxpW8ZWMAAtGwc.jpg",,combined_dataset.csv,2024-11-01 16:35:38.823617
5254,"I went to @WWWYFest both days and got really sick upon returning to WI early Tues
 morning. I am violently ill with Covid. I got my Covid booster and flu shot 2 wks before the trip. If you aren't feeling well get a test kit. I am absolutely miserable and struggling to even move. https://t.co/43oEgbuKWp",https://x.com/RenSolo9605/status/1849925519841841170,tweet,Folie Aimeé Deux (Richard_Sooner_Grohl),@RenSolo9605,"Sheboygan, WI",@WWWYFest,,2,0,0,1,115,0,2024-10-25 14:26:28,https://pbs.twimg.com/tweet_video_thumb/GaxBc6qW0AA5xhK.jpg,https://video.twimg.com/tweet_video/GaxBc6qW0AA5xhK.mp4,combined_dataset.csv,2024-11-01 16:35:38.823617
5255,@SweetnThick101 I know the feeling. I’m sick now and that happened right after I got the flu shot,https://x.com/ColdBlade87/status/1849912558452428825,tweet,Michael Mock,@ColdBlade87,,@SweetnThick101,,0,0,0,1,19,0,2024-10-25 13:34:58,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5256,i’m feeling sick and i ain’t got the flu boyyy im missing youuuuu😩,https://x.com/aangelle3/status/1849841455163912569,tweet,aangelle,@aangelle3,"Covington, LA",,,1,0,0,0,160,0,2024-10-25 08:52:25,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5257,Im at work sick feeling flu game Jordan man https://t.co/d3kszKzD1y,https://x.com/CondoneKenny/status/1849835398345916694,tweet,NUWOS FIN3ST,@CondoneKenny,,,,1,1,0,9,445,0,2024-10-25 08:28:21,https://pbs.twimg.com/media/GavvfMRaAAEEd23.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
